file,class,method,variable,usage
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayString_EmptyDelimiter/0,MIXED_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayString_EmptyDelimiter/0,TEXT_LIST_NOSEP,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testCapitalize/0,FOO_CAP,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testCapitalize/0,FOO_UNCAP,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayString_NonEmptyDelimiter/1[java.lang.String],ARRAY_LIST,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayString_NonEmptyDelimiter/1[java.lang.String],EMPTY_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayString_NonEmptyDelimiter/1[java.lang.String],MIXED_ARRAY_LIST,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayString_NonEmptyDelimiter/1[java.lang.String],MIXED_TYPE_LIST,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testChomp/0,FOO_UNCAP,16
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_EmptyDelimiter/0,STRING_LIST,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_EmptyDelimiter/0,MIXED_STRING_LIST,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_EmptyDelimiter/0,NULL_STRING_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_EmptyDelimiter/0,EMPTY_STRING_LIST,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_EmptyDelimiter/0,TEXT_LIST_NOSEP,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfBooleans/0,ARRAY_FALSE_FALSE,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfBooleans/0,ARRAY_FALSE_TRUE_FALSE,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfBooleans/0,COMMA_SEPARATOR_CHAR,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfBooleans/0,ARRAY_FALSE_TRUE,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfBooleans/0,SEPARATOR_CHAR,6
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfBooleans/0,EMPTY,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testSplitPreserveAllTokens_StringString_StringStringInt/0,NON_WHITESPACE,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testSplitPreserveAllTokens_StringString_StringStringInt/0,WHITESPACE,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfFloats/0,SEPARATOR_CHAR,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfFloats/0,FLOAT_PRIM_LIST,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IterableChar/0,ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IterableChar/0,EMPTY_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IterableChar/0,TEXT_LIST_CHAR,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IterableChar/0,NULL_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IterableChar/0,SEPARATOR_CHAR,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfDoubles/0,DOUBLE_PRIM_LIST,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfDoubles/0,SEPARATOR_CHAR,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoinWith/1[java.lang.String],NULL_TO_STRING_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoinWith/1[java.lang.String],NULL_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayCharSeparator/0,ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayCharSeparator/0,NULL_TO_STRING_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayCharSeparator/0,EMPTY_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayCharSeparator/0,TEXT_LIST_CHAR,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayCharSeparator/0,MIXED_ARRAY_LIST,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayCharSeparator/0,MIXED_TYPE_LIST,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayCharSeparator/0,SEPARATOR_CHAR,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IteratorString/0,ARRAY_LIST,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IteratorString/0,NULL_TO_STRING_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IteratorString/0,EMPTY_ARRAY_LIST,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IteratorString/0,SEPARATOR,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IteratorString/0,NULL_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IteratorString/0,TEXT_LIST_NOSEP,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IteratorString/0,TEXT_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfChars/0,SEPARATOR_CHAR,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfChars/0,CHAR_PRIM_LIST,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testUnCapitalize/0,FOO_CAP,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testUnCapitalize/0,FOO_UNCAP,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testSplitPreserveAllTokens_String/0,NON_WHITESPACE,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testSplitPreserveAllTokens_String/0,WHITESPACE,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_NonEmptyDelimiter/1[java.lang.String],STRING_LIST,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_NonEmptyDelimiter/1[java.lang.String],MIXED_STRING_LIST,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_NonEmptyDelimiter/1[java.lang.String],EMPTY_STRING_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_NonEmptyDelimiter/1[java.lang.String],MIXED_TYPE_OBJECT_LIST,5
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testEMPTY/0,EMPTY,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testNormalizeSpace/0,HARD_SPACE,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_CharDelimiter/0,MIXED_STRING_LIST,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_List_CharDelimiter/0,MIXED_TYPE_OBJECT_LIST,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_Objectarray/0,NULL_TO_STRING_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_Objectarray/0,EMPTY_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_Objectarray/0,NULL_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_Objectarray/0,MIXED_ARRAY_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_Objectarray/0,MIXED_TYPE_LIST,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testReCapitalize/0,SENTENCE_CAP,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testReCapitalize/0,FOO_CAP,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testReCapitalize/0,SENTENCE_UNCAP,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testReCapitalize/0,FOO_UNCAP,2
